3266,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3266;
3267,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3267;
3269,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3269;
3270,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3270;
3271,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3271;
3272,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3272;
3273,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3273;
3274,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3274;
3275,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3275;
3276,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3276;
3277,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3277;
3278,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3278;
3279,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3279;
3280,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3280;
3281,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3281;
3282,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3282;
3283,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3283;
3284,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3284;
3285,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3285;
3286,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3286;
3287,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3287;
3288,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3288;
3289,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3289;
3290,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3290;
3291,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3291;
3292,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3292;
3293,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3293;
3294,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3294;
3295,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3295;
3296,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3296;
3298,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3298;
3299,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3299;
3300,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3300;
3301,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3301;
3302,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3302;
3303,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3303;
3304,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3304;
3305,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3305;
3306,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3306;
3307,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3307;
3308,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3308;
3309,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3309;
3310,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3310;
3311,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3311;
3312,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3312;
3313,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3313;
3314,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3314;
3315,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3315;
3316,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3316;
3317,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3317;
3318,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3318;
3319,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3319;
3320,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3320;
3321,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3321;
3322,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3322;
3323,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3323;
3324,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3324;
3325,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3325;
3326,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3326;
3327,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3327;
3328,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3328;
3329,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3329;
3330,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3330;
3331,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3331;
3332,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3332;
3333,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3333;
3334,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3334;
3335,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3335;
3336,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3336;
3337,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3337;
3338,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3338;
3339,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3339;
3340,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3340;
3341,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3341;
3342,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3342;
3343,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3343;
3344,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3344;
3345,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3345;
3346,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3346;
3347,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3347;
3348,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3348;
3349,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3349;
3350,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3350;
3351,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3351;
3352,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3352;
3353,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3353;
3354,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3354;
3355,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3355;
3356,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3356;
3357,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3357;
