id,title,description,link,condition,price,availability,image link,gtin,mpn,brand,product type,google product category,shipping
812,CUMIN SEEDS - Grams : 250,,https://www.ulamart.com/cumin-seeds-grams-500,New,INR 133,In Stock,https://ulamart.com/pub/media/catalog/product/c/u/cumin-seeds_1_2.jpg,,,Ulamart,simple,,IN:::0 INR
813,CUMIN SEEDS,"<p>Cumin has a unique aroma and a strong flavour, which is perfect for seasoning vegetables, curries and rice-based dishes. A sprinkle of roasted cumin powder adds a delicious aroma to vegetables, buttermilk, stuffed rotis, kebabs and lemonade.</p>
<p>Cumin is widely used to enhance the flavour of the dish along with its numerous health benefits. Apart from enhancing flavour, it also helps with digestion and it is known to be good for diabetes. Cumin also treats stomach problems. Cumin not only has digestive properties but is also known to cool down the body.</p>",https://www.ulamart.com/cumin-seeds,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/c/u/cumin-seeds.jpg,,,Ulamart,configurable,,IN:::0 INR
814,ORGANIC CLOVES - 50 GRAMS,"<p>Why do we use cloves in Biryani? Cloves are known to have antimicrobial properties, which stops the growth of many harmful microorganisms. Cloves are also well known to cure gum diseases as it kills the harmful bacteria in the mouth. Cloves also reduces the growth of cancer cells.</p>",https://www.ulamart.com/clove-spices,New,INR 85,In Stock,https://ulamart.com/pub/media/catalog/product/c/l/clove-spices.jpg,,,Ulamart,simple,,IN:::0 INR
815,FENNEL SEEDS - Grams : 100,,https://www.ulamart.com/fennel-seeds-grams-100,New,INR 35,In Stock,https://ulamart.com/pub/media/catalog/product/f/e/fennel-seeds_2__1_1.jpg,,,Ulamart,simple,,IN:::0 INR
816,FENNEL SEEDS - Grams : 250,,https://www.ulamart.com/fennel-seeds-grams-250,New,INR 170,In Stock,https://ulamart.com/pub/media/catalog/product/f/e/fennel-seeds_2__1_2.jpg,,,Ulamart,simple,,IN:::0 INR
817,FENNEL SEEDS,"<p>Fennel seeds are usually pale green or brown in colour and have an aroma similar to anise but in a much milder form. It has a slightly sweet taste which can be used to flavour curries, bread, chutneys and desserts. Fennel Seeds are also chewed after a meal as it aids digestion. </br>

Fennel seeds are used in various dishes as a seasoning, but it does more than just flavour the dishes.  It is filled with nutrients and minerals like Vitamin C, iron, magnesium, calcium, and potassium, to name a few. Fennel Seeds help reduce inflammation and eliminates bacteria from our body.</p>",https://www.ulamart.com/fennel-seeds,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/f/e/fennel-seeds.jpg,,,Ulamart,configurable,,IN:::0 INR
818,STAR ANISE - Grams : 25,,https://www.ulamart.com/star-anise-grams-25,New,INR 54,In Stock,https://ulamart.com/pub/media/catalog/product/a/n/aniseed-spices_1__1_1.jpg,,,Ulamart,simple,,IN:::0 INR
819,STAR ANISE - Grams : 50,,https://www.ulamart.com/star-anise-grams-50,New,INR 100,In Stock,https://ulamart.com/pub/media/catalog/product/a/n/aniseed-spices_1__1_2.jpg,,,Ulamart,simple,,IN:::0 INR
820,STAR ANISE - Grams : 100,,https://www.ulamart.com/star-anise-grams-100,New,INR 198,In Stock,https://ulamart.com/pub/media/catalog/product/a/n/aniseed-spices_1__1_3.jpg,,,Ulamart,simple,,IN:::0 INR
821,STAR ANISE - Grams : 250,,https://www.ulamart.com/star-anise-grams-250,New,INR 482,In Stock,https://ulamart.com/pub/media/catalog/product/a/n/aniseed-spices_1__1_4.jpg,,,Ulamart,simple,,IN:::0 INR
822,STAR ANISE,<h2>Star Anise</h2>,https://www.ulamart.com/aniseed-spices,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/a/n/aniseed-spices.jpg,,,Ulamart,configurable,,IN:::0 INR
823,FREE 0.5 KG COUNTRY SUGAR - BUY 0.5 KG ORGANIC DESI A2 COW GHEE,"<p class=""MsoNormal""><strong>Buy 0.5 kg </strong><strong>Organic Desi A2 Cow Ghee and get 0.5 kg Country Sugar Free</strong></p>
<p class=""MsoNormal""><strong>Ulamart A2 Cow Ghee</strong> is obtained using traditional methods from the oldest native Kanchipuram Kuttai cows. These cows are indigenous to Tamilnadu which graze in the natural organic environment. Kanchikuttai cow produces healthier A2 milk which has abundant nutritional value.</p>
<p><strong>Experience the taste of 100% pure Ghee.</strong></p>
<p><strong>Free from unhealthy additives, preservatives and trans fats</strong></p>
<p><strong>Ulamart country sugar</strong> is chemical free and it is extracted from raw sugarcane without adding any additives.</p>",https://www.ulamart.com/a2-cow-ghee-country-sugar,New,INR 0,#N/A,https://ulamart.com/pub/media/catalog/product/a/2/a2-cow-ghee-country-sugar.jpg,,,Ulamart,simple,,IN:::0 INR
824,BLACK CLAY HOUSE - PACK OF 2| EARTHEN CLAY HOUSE,"<p>Our Black Clay houses are chemical free and is made of pure Indian Clay that are naturally rich in minerals. Add this clay house to your existing ulamart clay toys. </p>
<p>Kindly check our related products for more products.</p>
<p><strong>Colour</strong> : Natural Black - No Chemicals</p>
<p><strong>Size : 3 inches</strong></p>
<p></p>",https://www.ulamart.com/black-clay-house,New,INR 285,In Stock,https://ulamart.com/pub/media/catalog/product/b/l/black-clay-house.jpg,,,Ulamart,simple,,IN:::0 INR
825,BLACK CLAY POT WITH LID | CURD POT | STORAGE POT,"<p>This Black earthen pot with Lid can be used to store Dahi/Curd or any types of Curries and Subzi.</p>
<p>Capacity - 350 ml</p>
<p>Colour - Black</p>
<ul>
<li>Natural Black </li>
<li>Our products are made of pure natural clay and are unglazed.</li>
<li>No chemical, No artificial colors.</li>
<li>Bio-degradable</li>
<li>Eco-friendly</li>
<li>Non-toxic</li>
</ul>
<p><strong>Cleaning instructions:</strong></p>
<p></p>
<ol>
<li> For the first use, soak the product in rice starch water for 24hrs.</li>
<li> For regular usage, clean with hot water &amp; brush. No chemical washing products are required.</li>
<li> Use rock salt and scrub pad &amp; soak in hot water for half an hour, to clean stubborn stains.</li>
<li> Make use of baking soda to remove absorbed odors of garlic, onion etc.</li>
</ol>",https://www.ulamart.com/black-clay-small-pot-with-lid,New,INR 355,Out of Stock,https://ulamart.com/pub/media/catalog/product/b/l/black-clay-small-pot-with-lid.jpg,,,Ulamart,simple,,IN:::0 INR
827,COLOURED CLAY KITCHEN SET 24 PCS MINIATURE FOR KIDS | EARTHENWARE PLAYSET,"<h1>Coloured Clay Kitchen set.</h1>
<p><strong>Product Description:</strong></p>
<p>24 different Miniature Pieces of Kitchenware's. Do not use those pot for storage.</p>
<p><strong><span style=""color: #222222; font-family: Arial, Helvetica, sans-serif; font-size: small; background-color: #ffffff;"">Note:</span></strong></p>
<p><span style=""color: #222222; font-family: Arial, Helvetica, sans-serif; font-size: small; background-color: #ffffff;"">This product is completely hand made and comes directly from the craftsman. We are drying this using 100% sunlight and no external light source. You would see the craftsmanship in each piece of these items. So this product has a high demand. This is really fragile and needs the utmost care in packing.</span></p>",https://www.ulamart.com/coloured-small-pot-for-kids,New,INR 980,Out of Stock,https://ulamart.com/pub/media/catalog/product/i/m/img_1275.png,,,Ulamart,simple,,IN:::0 INR
828,MAPPILLAI SAMBA BROKEN RICE - ORGANIC UNPOLISHED - Kg : 0.5 Kilogram,,https://www.ulamart.com/mappillai-samba-broken-rice-organic-unpolished-kg-0-5-kilogram,New,INR 10,In Stock,https://ulamart.com/pub/media/catalog/product/m/a/mappillai-samba-broken-rice-unpolished_2.jpg,,,Ulamart,simple,,IN:::0 INR
829,MAPPILLAI SAMBA BROKEN RICE - ORGANIC UNPOLISHED - Kg : 1 Kilogram,,https://www.ulamart.com/mappillai-samba-broken-rice-organic-unpolished-kg-1-kilogram,New,INR 105,In Stock,https://ulamart.com/pub/media/catalog/product/m/a/mappillai-samba-broken-rice-unpolished_3.jpg,,,Ulamart,simple,,IN:::0 INR
830,MAPPILLAI SAMBA BROKEN RICE - ORGANIC UNPOLISHED - Kg : 2 Kilogram,,https://www.ulamart.com/mappillai-samba-broken-rice-organic-unpolished-kg-2-kilogram,New,INR 208,In Stock,https://ulamart.com/pub/media/catalog/product/m/a/mappillai-samba-broken-rice-unpolished_4.jpg,,,Ulamart,simple,,IN:::0 INR
831,MAPPILLAI SAMBA BROKEN RICE - ORGANIC UNPOLISHED - Kg : 5 Kilogram,,https://www.ulamart.com/mappillai-samba-broken-rice-organic-unpolished-kg-5-kilogram,New,INR 518,In Stock,https://ulamart.com/pub/media/catalog/product/m/a/mappillai-samba-broken-rice-unpolished_5.jpg,,,Ulamart,simple,,IN:::0 INR
832,MAPPILLAI SAMBA BROKEN RICE - ORGANIC UNPOLISHED - Kg : 25 Kilogram,,https://www.ulamart.com/mappillai-samba-broken-rice-organic-unpolished-kg-25-kilogram,New,INR 2525,In Stock,https://ulamart.com/pub/media/catalog/product/m/a/mappillai-samba-broken-rice-unpolished_6.jpg,,,Ulamart,simple,,IN:::0 INR
833,MAPPILLAI SAMBA BROKEN RICE - ORGANIC UNPOLISHED,"<p>Mappillai Samba Par Boiled Broken Rices</p>
<p>Indigenous to Tamil Nadu, this traditional rice is rich in minerals, vitamins and proteins that it is served to a bridegroom to prove his valiance. It strengthens body and boosts immune system and keeps us away from many health problems/disorders. It can be used to prepare idly, Dosa, pancakes and other rice recipes</p>",https://www.ulamart.com/mappillai-samba-broken-rice-unpolished,New,INR 0,Out of Stock,https://ulamart.com/pub/media/catalog/product/m/a/mappillai-samba-broken-rice-unpolished_1.jpg,,,Ulamart,configurable,,IN:::0 INR
834,NATURAL HONEY - Grams : 100 Grams,,https://www.ulamart.com/natural-honey-grams-100-grams,New,INR 0,#N/A,https://ulamart.com/pub/media/catalog/product/m/u/multi-flower-farm-honey_2.jpg,,,Ulamart,simple,,IN:::0 INR
835,NATURAL HONEY - Grams : 250 Grams,,https://www.ulamart.com/natural-honey-grams-250-grams,New,INR 0,#N/A,https://ulamart.com/pub/media/catalog/product/m/u/multi-flower-farm-honey_3.jpg,,,Ulamart,simple,,IN:::0 INR
836,NATURAL HONEY - Grams : 500 Grams,,https://www.ulamart.com/natural-honey-grams-500-grams,New,INR 395,In Stock,https://ulamart.com/pub/media/catalog/product/m/u/multi-flower-farm-honey_4.jpg,,,Ulamart,simple,,IN:::0 INR
837,NATURAL HONEY - Grams : 1000 Grams,,https://www.ulamart.com/natural-honey-grams-1000-grams,New,INR 763,In Stock,https://ulamart.com/pub/media/catalog/product/m/u/multi-flower-farm-honey_5.jpg,,,Ulamart,simple,,IN:::0 INR
838,NATURAL HONEY,"<p><b>Natural </b><strong>Honey</strong></p>
<p>We will be shipping Natural honey in plastic bottle. </p>",https://www.ulamart.com/multi-flower-farm-honey,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/m/u/multi-flower-farm-honey_1.jpg,,,Ulamart,configurable,,IN:::0 INR
839,Bamboo Rice -Organic Unpolished Rice - Kg : 0.25,,https://www.ulamart.com/bamboo-rice-organic-unpolished-rice-kg-0-25,New,INR 150,In Stock,,,,Ulamart,simple,,IN:::0 INR
840,TULSI HONEY - Grams : 50,,https://www.ulamart.com/tulsi-honey-grams-50,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
841,HILL HONEY - Grams : 100 Grams,,https://www.ulamart.com/hill-honey-grams-100-grams,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
842,Moringa leaf Chutney Powder | Idly Podi | Homemade - Grams : 100 Grams,,https://www.ulamart.com/moringa-leaf-chutney-powder-idly-podi-homemade-grams-100-grams,New,INR 95,In Stock,,,,Ulamart,simple,,IN:::0 INR
843,Moringa leaf Chutney Powder | Idly Podi | Homemade - Grams : 250 Grams,,https://www.ulamart.com/moringa-leaf-chutney-powder-idly-podi-homemade-grams-250-grams,New,INR 229,In Stock,,,,Ulamart,simple,,IN:::0 INR
844,Natural Palm Jaggery - Pana Sugar- UnBleached - Unrefined - Kg : 0.25 Kilogram,,https://www.ulamart.com/natural-palm-jaggery-pana-sugar-unbleached-unrefined-kg-0-25-kilogram,New,INR 195,In Stock,,,,Ulamart,simple,,IN:::0 INR
845,Kudampuli | Cambodge | Organic Malabar Tamarind - Grams : 250 Grams,,https://www.ulamart.com/kudampuli-cambodge-organic-malabar-tamarind-grams-250-grams,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
846,Kudampuli | Cambodge | Organic Malabar Tamarind,"Kudampuli is a magical fruit and a versatile spice. This Malabar Tamarind is a natural anti-oxidant and is an effective catalyst in weight loss. Kudampuli is an integral part of Kerala’s Ayurvedic medicine. Kudampuli has a sour taste and is used to prepare fish curry, juice and chutney.",https://www.ulamart.com/kudampuli-cambodge,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/k/u/kudampuli-cambodge_6.jpg,,,Ulamart,configurable,,IN:::0 INR
848,Thooyamalli raw rice -Organic Rice,"<p>Thooyamalli Raw Rice </p>
<p></p>
<p>Since it is raw rice and directly comes from farmer, you may see very few broken rice which is natural. </p>",https://www.ulamart.com/thooyamalli-raw-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/t/h/thooyamalli_raw_1_.png,,,Ulamart,configurable,,IN:::0 INR
852,Clay Kitchen Set 11 Pcs For Kids White Painting Kolam | Medium size earthenware Playset,"<p><strong>Your Kids can make real food with this kitchen set.</strong></p>
<p>Give your kids the best kitchen play set made of natural clay. Ideal material for miniature cooking and you make food with our clay kitchen set. Bring back the old traditional play materials which are free from plastics and chemicals. </p>
<ul>
<li>Reusable and washable. </li>
<li>No chemical, No artificial colors.</li>
</ul>
<p><strong>Product Description:</strong></p>
<p>11 different Miniature Pieces of Kitchenware's.</p>",https://www.ulamart.com/medium-kitchen-set-for-kids-white,New,INR 610,In Stock,https://ulamart.com/pub/media/catalog/product/k/o/kolam-11-set.jpg,,,Ulamart,simple,,IN:::0 INR
853,Mappillai Samba rice Fryums | Mappillai Samba vathal,"<p class=""MsoNormal"">Homemade sundried Mappillai Samba Rice Fryums feeds your craving taste buds along with the mouth-watering taste and nourishment. </p>
<p class=""MsoNormal"">It is a unique product of Ulamart, prepared in a clean environment with utmost care.</p>
<p class=""MsoNormal"">No MSG</p>
<p class=""MsoNormal"">No Preservatives</p>",https://www.ulamart.com/mappillai-samba-vathal,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/new_project_68_1_.jpg,,,Ulamart,configurable,,IN:::0 INR
854,SIVAN SAMBA - PARBOILED - ORGANIC RICE,<p>Organically grown Sivan Samba rice</p>,https://www.ulamart.com/organic-sivan-samba-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/o/r/organic-sivan-samba-rice.jpg,,,Ulamart,configurable,,IN:::0 INR
855,Organic Red Thuvaram Paruppu/Thur Dal,,https://www.ulamart.com/red-thuvaram-parupputhur-dal,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
857,Whole Wheat flour | Organic | Unbleached | Unrefined,"<p class=""MsoNormal"">Whole Wheat flour is a versatile ingredient which has lately gained its popularity in South India as well. Whole Wheat flour can be used to make Roti, Dosa, Whole wheat bread, Pancakes etc. Whole Wheat flour is unpolished and contains all the important nutrient values which is good to boost our immune system.</p>
<p class=""MsoNormal"">Ulamart’s Whole Wheat flour is 100% GMO free and organic, without stripping the valuable nutrients.</p>
<p class=""MsoNormal""></p>
<p class=""MsoNormal"">Make soft Roti’s with Organic Whole Wheat Flour and ensure that you are providing a healthy food to your Family.</p>
<p></p>",https://www.ulamart.com/wheat-flour,New,INR 0,#N/A,,,,Ulamart,configurable,,IN:::0 INR
858,clap pot hole in lid (தயிர் சட்டி - தூளையுள்ள முடியுடன்),,https://www.ulamart.com/clap-pot-hole-in-lid,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
859,Earthen Clay vegetables and fruits - 30 Pcs,"<p>களிமண் காய்கறி பழங்கள்</p>
<p>களிமண்ணால் செய்த காய்கறிகள் மற்றும் பழ வகைகள் காய்கறி பழங்கள்</p>",https://www.ulamart.com/earthen-clay-veg-fruits,New,INR 450,In Stock,https://ulamart.com/pub/media/catalog/product/m/y/my_post_46_.jpg,,,Ulamart,simple,,IN:::0 INR
860,Kallundai samba rice - ParBoiled - Organic Rice - Kg : 0.5,,https://www.ulamart.com/kallundai-samba-rice-parboiled-organic-rice-kg-0-5,New,INR 66,In Stock,https://ulamart.com/pub/media/catalog/product/o/r/organic-kallundai-samba-rice_1_1.jpg,,,Ulamart,simple,,IN:::0 INR
861,Kallundai samba rice - ParBoiled - Organic Rice - Kg : 1,,https://www.ulamart.com/kallundai-samba-rice-parboiled-organic-rice-kg-1,New,INR 110,In Stock,https://ulamart.com/pub/media/catalog/product/o/r/organic-kallundai-samba-rice_1_2.jpg,,,Ulamart,simple,,IN:::0 INR
862,Kallundai samba rice - ParBoiled - Organic Rice - Kg : 2,,https://www.ulamart.com/kallundai-samba-rice-parboiled-organic-rice-kg-2,New,INR 217,In Stock,https://ulamart.com/pub/media/catalog/product/o/r/organic-kallundai-samba-rice_1_3.jpg,,,Ulamart,simple,,IN:::0 INR
863,Kallundai samba rice - ParBoiled - Organic Rice - Kg : 5,,https://www.ulamart.com/kallundai-samba-rice-parboiled-organic-rice-kg-5,New,INR 513,In Stock,https://ulamart.com/pub/media/catalog/product/o/r/organic-kallundai-samba-rice_1_4.jpg,,,Ulamart,simple,,IN:::0 INR
864,Kallundai samba rice - ParBoiled - Organic Rice - Kg : 25,,https://www.ulamart.com/kallundai-samba-rice-parboiled-organic-rice-kg-25,New,INR 0,Out of Stock,https://ulamart.com/pub/media/catalog/product/o/r/organic-kallundai-samba-rice_1_5.jpg,,,Ulamart,simple,,IN:::0 INR
865,Kallundai samba rice - ParBoiled - Organic Rice,<p>Organically grown Kallundai samba rice </p>,https://www.ulamart.com/organic-kallundai-samba-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/k/a/kallundai_optimized.png,,,Ulamart,configurable,,IN:::0 INR
866,Flakes Kattuyanam| Flattened rice | Poha,<p>Kattuyanam flakes </p>,https://www.ulamart.com/flakes-kattuyanam,New,INR 0,Out of Stock,https://ulamart.com/pub/media/catalog/product/f/l/flakes-kattuyanam.jpg,,,Ulamart,configurable,,IN:::0 INR
867,idly rice,,https://www.ulamart.com/idly-rice,New,INR 0,#N/A,,,,Ulamart,configurable,,IN:::0 INR
868,idly rice-250 gm,,https://www.ulamart.com/idly-rice-250-gm,New,INR 0,Out of Stock,,,,Ulamart,virtual,,IN:::0 INR
869,idly rice-1 KG,,https://www.ulamart.com/idly-rice-1-kg,New,INR 0,Out of Stock,,,,Ulamart,virtual,,IN:::0 INR
871,DOUBLE SIDED CLAY FOOT SCRUBBER| DEAD SKIN CALLUS REMOVER PEDICURE TOOL | PUMICE STONE | FOOT FILE,"<p>This admirably designed <strong>double-sided pumice styled foot scrubber</strong> is ideal for a sophisticated pedicure at home. It helps in <strong>exfoliating</strong> the <strong>dry skin</strong>, thick hard skin, ugly <strong>calluses</strong>, unclog the <strong>pores</strong> and remove unsightly <strong>corn</strong>.</p>
<p>Scrubbing your feet using this natural clay scrubber improves <strong>blood circulation</strong> and <strong>detoxification</strong>, without causing any cuts or bruises to your skin.</p>
<p>This clay foot scrubber can be used not only on your <strong>legs &amp; feet</strong> but also on your <strong>hand &amp; elbow</strong>.</p>
<p>This <strong>eco-friendly</strong>, <strong>hand-crafted</strong> scrubber has an ergonomic design with <strong>perfect grip.</strong></p>",https://www.ulamart.com/clay-foot-scrubber,New,INR 100,In Stock,https://ulamart.com/pub/media/catalog/product/m/y/my_post_4_1_.png,,,Ulamart,simple,,IN:::0 INR
872,WET CLAY FOR CHILDREN | ART AND CRAFT - 1KG,"<p>Provide your kids with this natural, pure and eco-friendly smooth clay to make different kinds of art, craft, pottery, figures etc.</p>
<p>Enhances the imagination of your kids, improves hand and eye coordination.</p>
<p>Cut, floss, shape it out, break it, fumble, do as you wish to experience ASMR(Autonomous sensory meridian response) with this natural clay!</p>
<p>Unlike modern clay, this natural clay is free from chemicals.</p>
<p>Bring back our olden ways of playing, to the kids of this generation.</p>
<p>This playing material is:</p>
<ul>
<li>Natural</li>
<li>Reusable</li>
<li>Chemical-free.</li>
<li>Eco-friendly</li>
</ul>
<p> </p>


<p><strong>Your Kids can make real pot using our Wet clay</strong></p>
<p>This toxic-free wet clay is the best modelling clay for kids, experimenting with this will boost their brain development and enhance imaginative skills. This raw clay for sale weighs one kg, which is a rewarding quantity at an affordable price. It is garnered in a pure way and sieved to perfection. </p><p>This could be used for making pottery and its apt consistency makes it the best choice to buy pottery clay online. It also increases eye-hand coordination and is the best alternative to mobile games and computers.</p>

<p><strong>Instruction:</strong></p>
<p>1. After each use, store in an airtight container/ plastic wrap, to avoiding hardening of clay.</p>
<p>2. If the clay is hardened after many uses, soak in water for few hours or sprinkle some water until it turns soft.</p>",https://www.ulamart.com/wet-clay,New,INR 140,In Stock,https://ulamart.com/pub/media/catalog/product/w/e/wet-clay.jpg,,,Ulamart,simple,,IN:::0 INR
873,VALAN SAMBA ORGANIC RICE - Par Boiled Rice,Valan Samba Organic  Rice,https://www.ulamart.com/valan-samba,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/2/8/28-min.png,,,Ulamart,configurable,,IN:::0 INR
874,FLAKES KARUPPU KAVUNI(BLACK RICE) | FLATTENED RICE | POHA,"Karuppu Kavuni(Black Rice) flakes are highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer.",https://www.ulamart.com/flakes-black-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/2/3/23-min.png,,,Ulamart,configurable,,IN:::0 INR
875,VALAN SAMBA ORGANIC RICE-500 gm,Valan Samba Organic  Rice,https://www.ulamart.com/valan-samba-organic-rice-500-gm,New,INR 77,In Stock,,,,Ulamart,simple,,IN:::0 INR
876,VALAN SAMBA ORGANIC RICE-1 KG,Valan Samba Organic  Rice,https://www.ulamart.com/valan-samba-organic-rice-1-kg,New,INR 130,In Stock,,,,Ulamart,simple,,IN:::0 INR
877,VALAN SAMBA ORGANIC RICE-2 KG,Valan Samba Organic  Rice,https://www.ulamart.com/valan-samba-organic-rice-2-kg,New,INR 262,In Stock,,,,Ulamart,simple,,IN:::0 INR
878,VALAN SAMBA ORGANIC RICE-5 KG,Valan Samba Organic  Rice,https://www.ulamart.com/valan-samba-organic-rice-5-kg,New,INR 638,In Stock,,,,Ulamart,simple,,IN:::0 INR
879,VALAN SAMBA ORGANIC RICE-25 KG,Valan Samba Organic  Rice,https://www.ulamart.com/valan-samba-rice,New,INR 3100,In Stock,,,,Ulamart,simple,,IN:::0 INR
880,Pongal rice - Raw rice - pachai arisi - Organic Rice,"White Raw Rice for pongal.

Used for making Pongal , regular meals

Since it is raw rice and directly comes from farmer, you may see very few broken rice which is usual. ",https://www.ulamart.com/white-raw-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/w/h/white-raw-rice.jpg,,,Ulamart,configurable,,IN:::0 INR
881,FLAKES KARUPPU KAVUNI(BLACK RICE) | FLATTENED RICE | POHA-500 gm,"Karuppu Kavuni(Black Rice) flakes are highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer.",https://www.ulamart.com/flakes-karuppu-kavuni-black-rice-flattened-rice-poha-500-gm,New,INR 128,In Stock,,,,Ulamart,simple,,IN:::0 INR
882,FLAKES KARUPPU KAVUNI(BLACK RICE) | FLATTENED RICE | POHA-1 KG,"Karuppu Kavuni(Black Rice) flakes are highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer.",https://www.ulamart.com/flakes-karuppu-kavuni-black-rice-flattened-rice-poha-1-kg,New,INR 226,In Stock,,,,Ulamart,simple,,IN:::0 INR
883,FLAKES KARUPPU KAVUNI(BLACK RICE) | FLATTENED RICE | POHA-2 KG,"Karuppu Kavuni(Black Rice) flakes are highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer.",https://www.ulamart.com/flakes-karuppu-kavuni-black-rice-flattened-rice-poha-2-kg,New,INR 448,In Stock,,,,Ulamart,simple,,IN:::0 INR
884,FLAKES KARUPPU KAVUNI(BLACK RICE) | FLATTENED RICE | POHA-5 KG,"Karuppu Kavuni(Black Rice) flakes are highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer.",https://www.ulamart.com/flakes-karuppu-kavuni-black-rice-flattened-rice-poha-5-kg,New,INR 1100,In Stock,,,,Ulamart,simple,,IN:::0 INR
885,FLAKES KARUPPU KAVUNI(BLACK RICE) | FLATTENED RICE | POHA-25 KG,"Karuppu Kavuni(Black Rice) flakes are highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer.",https://www.ulamart.com/flakes-black-rice,New,INR 5200,In Stock,,,,Ulamart,simple,,IN:::0 INR
886,Red Rice Flakes | Red Kavuni Poha | Flattened Red Rice-0.5 gm,,https://www.ulamart.com/red-rice-flakes-red-kavuni-poha-flattened-red-rice-0-5-gm,New,INR 68,Out of Stock,,,,Ulamart,simple,,IN:::0 INR
887,Red Rice Flakes | Red Kavuni Poha | Flattened Red Rice-1 KG,,https://www.ulamart.com/red-rice-flakes-red-kavuni-poha-flattened-red-rice-1-kg,New,INR 120,Out of Stock,,,,Ulamart,simple,,IN:::0 INR
888,Red Rice Flakes | Red Kavuni Poha | Flattened Red Rice-2 KG,,https://www.ulamart.com/red-rice-flakes-red-kavuni-poha-flattened-red-rice-2-kg,New,INR 235,Out of Stock,,,,Ulamart,simple,,IN:::0 INR
889,Red Rice Flakes | Red Kavuni Poha | Flattened Red Rice-5 KG,,https://www.ulamart.com/red-rice-flakes-red-kavuni-poha-flattened-red-rice-5-kg,New,INR 580,Out of Stock,,,,Ulamart,simple,,IN:::0 INR
890,Red Rice Flakes | Red Kavuni Poha | Flattened Red Rice-25 KG,,https://www.ulamart.com/red-rice-flakes-red-kavuni-poha-flattened-red-rice-25-kg,New,INR 2985,Out of Stock,,,,Ulamart,simple,,IN:::0 INR
891,Karuppu Kavuni Par Boiled Rice (Black Rice Par Boiled) - 100% Organic - Kg : 0.5 Kilogram,"Karuppu Kavuni Rice (Par Boiled)
Commonly called by the name Emperor’s rice, black rice was believed to be consumed by ancient Chinese. This forbidden rice contains more phytonutrients in it.

It is highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer

Many recipes are made using Black rice. Most popular among them is Dosa, puttu, Pudding with Coconut & Mango, Risotto, plain rice with various curries and others.",https://www.ulamart.com/karuppu-kavuni-par-boiled-rice-black-rice-par-boiled-100-organic-kg-0-5-kilogram,New,INR 118,In Stock,,,,Ulamart,simple,,IN:::0 INR
892,Karuppu Kavuni Par Boiled Rice (Black Rice Par Boiled) - 100% Organic - Kg : 1 Kilogram,"Karuppu Kavuni Rice (Par Boiled)
Commonly called by the name Emperor’s rice, black rice was believed to be consumed by ancient Chinese. This forbidden rice contains more phytonutrients in it.

It is highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer

Many recipes are made using Black rice. Most popular among them is Dosa, puttu, Pudding with Coconut & Mango, Risotto, plain rice with various curries and others.",https://www.ulamart.com/karuppu-kavuni-par-boiled-rice-black-rice-par-boiled-100-organic-kg-1-kilogram,New,INR 200,In Stock,,,,Ulamart,simple,,IN:::0 INR
