"entity_id","attribute_set_id","type_id","sku","has_options","required_options","created_at","updated_at","mst_search_weight"
"80271","4","simple","888162961113","0","0","2018-07-04 10:02:11","2021-10-16 16:07:12","0"
"80273","4","simple","888162974885","0","0","2018-07-04 10:02:12","2021-10-16 16:06:35","0"
"80274","4","simple","888162974908","0","0","2018-07-04 10:02:12","2021-10-16 16:07:01","0"
"80275","4","simple","888162974915","0","0","2018-07-04 10:02:12","2021-10-16 16:07:36","0"
"80276","4","simple","888162974922","0","0","2018-07-04 10:02:12","2021-10-16 16:06:47","0"
"80277","4","simple","888162974939","0","0","2018-07-04 10:02:12","2021-10-16 16:07:45","0"
"102900","4","simple","888600152394","0","0","2018-07-13 04:58:20","2021-04-28 18:34:57","0"
"102898","4","simple","888600152424","0","0","2018-07-13 04:58:04","2021-04-28 18:34:46","0"
"98606","4","simple","88860021","0","0","2018-07-12 21:19:21","2021-04-29 23:58:44","0"
"142704","4","simple","888600266558","0","0","2020-01-31 04:14:15","2021-05-03 21:49:04","0"
"124499","4","simple","888600268514","0","0","2019-02-05 04:14:46","2021-05-03 21:09:38","0"
"142694","4","simple","888600268521","0","0","2020-01-31 03:21:27","2021-05-03 21:09:59","0"
"142693","4","simple","888600268538","0","0","2020-01-31 03:21:18","2021-05-03 21:09:53","0"
"142696","4","simple","888600268576","0","0","2020-01-31 03:27:32","2021-05-03 21:32:41","0"
"142695","4","simple","888600268583","0","0","2020-01-31 03:27:25","2021-05-03 21:32:35","0"
"103990","4","simple","888600278377","0","0","2018-07-13 07:28:45","2021-09-07 14:39:00","0"
"103995","4","simple","888600278407","0","0","2018-07-13 07:28:58","2021-09-07 14:39:08","0"
"135246","4","simple","888600279527","0","0","2019-06-13 18:19:44","2021-04-29 23:16:52","0"
"124473","4","simple","888600281872","0","0","2019-02-02 06:25:49","2021-05-03 21:09:48","0"
"124472","4","simple","888600281889","0","0","2019-02-02 06:25:45","2021-09-18 15:48:53","0"
"124480","4","simple","888600281926","0","0","2019-02-02 06:26:44","2021-05-03 21:32:30","0"
"142697","4","simple","888600281933","0","0","2020-01-31 03:27:37","2021-05-03 21:32:46","0"
"142698","4","simple","888600281940","0","0","2020-01-31 03:51:41","2021-05-03 21:32:51","0"
"124478","4","simple","888600281964","0","0","2019-02-02 06:26:35","2021-05-03 21:32:18","0"
"124479","4","simple","888600281971","0","0","2019-02-02 06:26:40","2021-05-03 21:32:24","0"
"124470","4","simple","888600282589","0","0","2019-02-02 06:25:21","2021-04-29 02:13:46","0"
"142684","4","simple","888600283517","0","0","2020-01-31 00:57:33","2021-05-03 21:10:19","0"
"142683","4","simple","888600283524","0","0","2020-01-31 00:57:25","2021-05-03 21:10:13","0"
"142685","4","simple","888600283531","0","0","2020-01-31 01:01:26","2021-05-03 21:10:26","0"
"142686","4","simple","888600283548","0","0","2020-01-31 01:01:32","2021-05-03 21:10:32","0"
"141943","4","simple","888600292526","0","0","2019-12-06 22:43:40","2021-04-29 09:44:56","0"
"141942","4","simple","888600292540","0","0","2019-12-06 22:43:36","2021-04-29 09:45:00","0"
"104043","4","simple","888600293561","0","0","2018-07-13 07:31:55","2021-04-29 14:12:18","0"
"102903","4","simple","888600298924","0","0","2018-07-13 04:58:55","2021-10-20 19:21:14","0"
"80289","4","simple","888600298948","0","0","2018-07-04 10:02:13","2021-09-26 13:49:58","0"
"102904","4","simple","888600298979","0","0","2018-07-13 04:59:00","2021-10-26 19:31:52","0"
"102911","4","simple","888600298986","0","0","2018-07-13 04:59:40","2021-10-09 17:24:07","0"
"80290","4","simple","888600298993","0","0","2018-07-04 10:02:13","2021-04-29 14:51:24","0"
"80291","4","simple","888600299013","0","0","2018-07-04 10:02:13","2021-04-29 14:51:08","0"
"102902","4","simple","888600299020","0","0","2018-07-13 04:58:51","2021-10-06 17:43:27","0"
"102909","4","simple","888600299037","0","0","2018-07-13 04:59:33","2021-09-26 13:50:14","0"
"80292","4","simple","888600299044","0","0","2018-07-04 10:02:13","2021-10-26 22:43:26","0"
"134109","4","simple","888600299068","0","0","2019-06-13 08:23:27","2021-04-29 14:51:03","0"
"116834","4","simple","888600299372","0","0","2018-11-19 18:34:52","2021-04-29 13:30:39","0"
"116842","4","simple","888600299389","0","0","2018-11-19 18:37:10","2021-04-29 13:30:32","0"
"80301","4","simple","888600299396","0","0","2018-07-04 10:02:14","2021-04-29 13:30:18","0"
"116837","4","simple","888600299419","0","0","2018-11-19 18:35:43","2021-09-26 13:54:36","0"
"116624","4","simple","888600299426","0","0","2018-11-13 00:31:25","2021-04-29 13:30:49","0"
"116844","4","simple","888600299433","0","0","2018-11-19 18:37:31","2021-04-29 13:30:57","0"
"134113","4","simple","888600299440","0","0","2019-06-13 08:29:56","2021-09-26 13:54:58","0"
"116839","4","simple","888600299464","0","0","2018-11-19 18:36:09","2021-09-26 19:04:56","0"
"116835","4","simple","888600299471","0","0","2018-11-19 18:35:07","2021-04-29 13:30:44","0"
"80303","4","simple","888600299495","0","0","2018-07-04 10:02:14","2021-10-16 16:08:28","0"
"80304","4","simple","888600299525","0","0","2018-07-04 10:02:14","2021-10-20 19:16:45","0"
"80305","4","simple","888600299532","0","0","2018-07-04 10:02:14","2021-10-20 19:17:19","0"
"80306","4","simple","888600299549","0","0","2018-07-04 10:02:14","2021-10-20 19:17:00","0"
"80307","4","simple","888600299556","0","0","2018-07-04 10:02:14","2021-10-20 19:21:50","0"
"102914","4","simple","888600299563","0","0","2018-07-13 05:00:20","2021-10-20 19:17:13","0"
"102913","4","simple","888600299570","0","0","2018-07-13 05:00:10","2021-10-20 19:16:56","0"
"80308","4","simple","888600299587","0","0","2018-07-04 10:02:14","2021-10-25 17:48:47","0"
"80309","4","simple","888600299594","0","0","2018-07-04 10:02:14","2021-10-20 19:17:08","0"
"80310","4","simple","888600299600","0","0","2018-07-04 10:02:15","2021-10-20 19:16:51","0"
"104248","4","simple","888600303772","0","0","2018-07-13 07:45:07","2021-04-29 14:11:16","0"
"137234","4","simple","888600304090","0","0","2019-06-14 08:38:00","2021-04-28 18:30:30","0"
"134838","4","simple","888600304212","0","0","2019-06-13 15:10:53","2021-04-28 18:25:05","0"
"79933","4","simple","888600304717","0","0","2018-06-30 10:02:00","2021-04-29 14:12:41","0"
"79934","4","simple","888600305318","0","0","2018-06-30 10:02:00","2021-04-29 14:12:30","0"
"79935","4","simple","888600305721","0","0","2018-06-30 10:02:00","2021-04-29 12:58:55","0"
"132296","4","simple","888600308401","0","0","2019-06-12 20:01:36","2021-04-28 18:43:27","0"
"132297","4","simple","888600308494","0","0","2019-06-12 20:01:46","2021-04-28 18:43:32","0"
"80110","4","simple","888600308500","0","0","2018-07-04 10:02:00","2021-04-28 18:43:08","0"
"80111","4","simple","888600308524","0","0","2018-07-04 10:02:00","2021-04-28 18:42:59","0"
"123913","4","simple","888600308586","0","0","2019-02-01 07:19:16","2021-04-28 18:42:53","0"
"80113","4","simple","888600308593","0","0","2018-07-04 10:02:01","2021-04-28 18:43:12","0"
"80114","4","simple","888600308616","0","0","2018-07-04 10:02:01","2021-04-28 18:43:18","0"
"79951","4","simple","888600308784","0","0","2018-06-30 10:02:01","2021-10-23 20:44:40","0"
"79952","4","simple","888600308807","0","0","2018-06-30 10:02:01","2021-10-14 17:40:34","0"
"79953","4","simple","888600308821","0","0","2018-06-30 10:02:01","2021-09-26 19:40:23","0"
"80119","4","simple","888600309408","0","0","2018-07-04 10:02:01","2021-04-29 14:58:39","0"
"80120","4","simple","888600309415","0","0","2018-07-04 10:02:01","2021-04-29 14:58:35","0"
"102844","4","simple","888600309422","0","0","2018-07-13 04:52:08","2021-04-29 14:58:44","0"
"135888","4","simple","888600309453","0","0","2019-06-13 23:40:09","2021-04-29 23:17:31","0"
"135887","4","simple","888600309460","0","0","2019-06-13 23:39:24","2021-04-29 23:17:35","0"
"102788","4","simple","888600309477","0","0","2018-07-13 04:44:40","2021-04-29 23:17:40","0"
"79954","4","simple","888600309569","0","0","2018-06-30 10:02:01","2021-04-29 15:01:59","0"
"80121","4","simple","888600309873","0","0","2018-07-04 10:02:01","2021-04-29 15:21:58","0"
"80122","4","simple","888600309880","0","0","2018-07-04 10:02:01","2021-04-29 15:21:44","0"
"80123","4","simple","888600309934","0","0","2018-07-04 10:02:01","2021-04-29 15:21:25","0"
"80124","4","simple","888600309941","0","0","2018-07-04 10:02:02","2021-04-29 15:21:30","0"
"80125","4","simple","888600309996","0","0","2018-07-04 10:02:02","2021-04-29 15:21:54","0"
"80126","4","simple","888600310053","0","0","2018-07-04 10:02:02","2021-08-11 15:41:00","0"
"80127","4","simple","888600310060","0","0","2018-07-04 10:02:02","2021-08-11 15:41:07","0"
"80128","4","simple","888600310084","0","0","2018-07-04 10:02:02","2021-08-11 15:41:22","0"
"80129","4","simple","888600310145","0","0","2018-07-04 10:02:02","2021-08-11 15:40:54","0"
"80130","4","simple","888600310152","0","0","2018-07-04 10:02:02","2021-09-21 18:44:14","0"
"80131","4","simple","888600310176","0","0","2018-07-04 10:02:02","2021-08-11 15:41:30","0"
"80132","4","simple","888600310558","0","0","2018-07-04 10:02:02","2021-04-29 15:27:04","0"
"79957","4","simple","888600310572","0","0","2018-06-30 10:02:02","2021-04-29 15:26:53","0"
"123918","4","simple","888600310596","0","0","2019-02-01 07:25:02","2021-04-29 15:26:58","0"
"101710","4","simple","888600310640","0","0","2018-07-13 02:51:46","2021-04-29 23:18:15","0"
"80134","4","simple","888600311241","0","0","2018-07-04 10:02:02","2021-04-28 18:39:18","0"
"80135","4","simple","888600311258","0","0","2018-07-04 10:02:02","2021-04-28 18:39:14","0"
"80136","4","simple","888600311340","0","0","2018-07-04 10:02:02","2021-04-29 14:59:09","0"
"124204","4","simple","888600311357","0","0","2019-02-01 10:28:25","2021-04-29 14:59:13","0"
"79960","4","simple","888600311364","0","0","2018-06-30 10:02:02","2021-04-29 14:59:21","0"
"102878","4","simple","888600311371","0","0","2018-07-13 04:55:55","2021-04-29 14:59:17","0"
"80138","4","simple","888600311388","0","0","2018-07-04 10:02:02","2021-04-29 14:58:53","0"
"80139","4","simple","888600311395","0","0","2018-07-04 10:02:03","2021-04-29 14:58:57","0"
"80143","4","simple","888600311531","0","0","2018-07-04 10:02:03","2021-04-28 18:33:39","0"
"80144","4","simple","888600311548","0","0","2018-07-04 10:02:03","2021-04-28 18:33:31","0"
"102819","4","simple","888600311555","0","0","2018-07-13 04:48:13","2021-04-28 18:33:35","0"
"80145","4","simple","888600311562","0","0","2018-07-04 10:02:03","2021-04-29 15:02:05","0"
"79961","4","simple","888600311579","0","0","2018-06-30 10:02:02","2021-04-29 15:01:37","0"
"80146","4","simple","888600311586","0","0","2018-07-04 10:02:03","2021-04-29 15:01:54","0"
"102842","4","simple","888600311593","0","0","2018-07-13 04:51:42","2021-04-29 15:01:42","0"
"79962","4","simple","888600311968","0","0","2018-06-30 10:02:02","2021-04-29 15:27:15","0"
"79963","4","simple","888600311982","0","0","2018-06-30 10:02:02","2021-04-29 15:27:20","0"
"80150","4","simple","888600312071","0","0","2018-07-04 10:02:03","2021-04-28 18:37:51","0"
"80151","4","simple","888600312088","0","0","2018-07-04 10:02:03","2021-04-28 18:37:56","0"
"80152","4","simple","888600312095","0","0","2018-07-04 10:02:03","2021-04-28 18:36:20","0"
"80153","4","simple","888600312101","0","0","2018-07-04 10:02:03","2021-04-28 18:36:15","0"
"80154","4","simple","888600312118","0","0","2018-07-04 10:02:03","2021-04-28 18:36:25","0"
"80157","4","simple","888600312217","0","0","2018-07-04 10:02:04","2021-04-29 15:01:33","0"
"80158","4","simple","888600312224","0","0","2018-07-04 10:02:04","2021-04-29 15:01:46","0"
"80159","4","simple","888600312231","0","0","2018-07-04 10:02:04","2021-04-29 15:01:50","0"
"80160","4","simple","888600313245","0","0","2018-07-04 10:02:04","2021-04-28 18:44:17","0"
"80161","4","simple","888600313252","0","0","2018-07-04 10:02:04","2021-04-28 18:44:05","0"
"79845","4","simple","888600346182","0","0","2018-06-30 10:01:48","2021-04-29 12:57:42","0"
"79846","4","simple","888600346229","0","0","2018-06-30 10:01:49","2021-11-02 01:00:48","0"
"79832","4","simple","888600349503","0","0","2018-06-29 21:57:07","2021-04-28 18:37:40","0"
"79842","4","simple","888600349510","0","0","2018-06-29 21:57:28","2021-04-28 18:37:28","0"
"135871","4","simple","888600349527","0","0","2019-06-13 23:34:32","2021-04-28 18:37:36","0"
"79835","4","simple","888600349534","0","0","2018-06-29 21:57:12","2021-04-28 18:37:32","0"
"102889","4","simple","888600349589","0","0","2018-07-13 04:57:10","2021-04-28 18:36:04","0"
"102890","4","simple","888600349596","0","0","2018-07-13 04:57:13","2021-04-28 18:35:52","0"
"102891","4","simple","888600349602","0","0","2018-07-13 04:57:17","2021-04-28 18:35:56","0"
"136202","4","simple","888600349619","0","0","2019-06-14 02:37:34","2021-04-28 18:35:48","0"
"102811","4","simple","888600349664","0","0","2018-07-13 04:47:18","2021-04-29 15:02:23","0"
"124218","4","simple","888600349671","0","0","2019-02-01 10:36:12","2021-04-29 15:02:14","0"
"102813","4","simple","888600349688","0","0","2018-07-13 04:47:27","2021-04-29 15:02:18","0"
"124219","4","simple","888600349695","0","0","2019-02-01 10:36:24","2021-04-29 15:02:35","0"
"102816","4","simple","888600349701","0","0","2018-07-13 04:47:47","2021-04-29 15:02:40","0"
"102817","4","simple","888600349718","0","0","2018-07-13 04:47:51","2021-04-29 15:02:45","0"
"80162","4","simple","888600349725","0","0","2018-07-04 10:02:04","2021-04-28 18:37:13","0"
"102863","4","simple","888600349732","0","0","2018-07-13 04:54:00","2021-04-28 18:37:18","0"
"102861","4","simple","888600349749","0","0","2018-07-13 04:53:49","2021-04-28 18:37:04","0"
"136205","4","simple","888600349756","0","0","2019-06-14 02:38:38","2021-04-28 18:37:09","0"
"135396","4","simple","888600400709","0","0","2019-06-13 21:00:51","2021-04-28 18:38:56","0"
"135395","4","simple","888600400716","0","0","2019-06-13 21:00:42","2021-04-28 18:38:46","0"
"79833","4","simple","888600400723","0","0","2018-06-29 21:57:09","2021-04-28 18:38:51","0"
"79839","4","simple","888600400730","0","0","2018-06-29 21:57:19","2021-04-28 18:39:04","0"
"102885","4","simple","888600400785","0","0","2018-07-13 04:56:44","2021-04-28 18:35:16","0"
"102886","4","simple","888600400792","0","0","2018-07-13 04:56:48","2021-04-28 18:35:10","0"
"102887","4","simple","888600400808","0","0","2018-07-13 04:56:53","2021-04-28 18:35:21","0"
"124213","4","simple","888600400815","0","0","2019-02-01 10:31:04","2021-04-28 18:36:46","0"
"102854","4","simple","888600400822","0","0","2018-07-13 04:53:05","2021-04-28 18:36:41","0"
"102851","4","simple","888600400839","0","0","2018-07-13 04:52:52","2021-04-28 18:36:51","0"
"136093","4","simple","888600400846","0","0","2019-06-14 01:40:47","2021-04-28 18:36:36","0"
"102794","4","simple","888600400853","0","0","2018-07-13 04:45:21","2021-04-29 15:02:55","0"
"102795","4","simple","888600400860","0","0","2018-07-13 04:45:25","2021-04-29 15:02:58","0"
"102796","4","simple","888600400877","0","0","2018-07-13 04:45:29","2021-04-29 15:03:04","0"
"102798","4","simple","888600400884","0","0","2018-07-13 04:45:46","2021-04-28 18:33:02","0"
"102799","4","simple","888600400891","0","0","2018-07-13 04:45:50","2021-04-28 18:32:50","0"
"102800","4","simple","888600400907","0","0","2018-07-13 04:45:54","2021-04-28 18:32:54","0"
"102894","4","simple","888600400914","0","0","2018-07-13 04:57:38","2021-04-28 18:35:37","0"
"102895","4","simple","888600400921","0","0","2018-07-13 04:57:42","2021-04-28 18:35:29","0"
"102896","4","simple","888600400938","0","0","2018-07-13 04:57:47","2021-04-28 18:35:33","0"
"102865","4","simple","888600400945","0","0","2018-07-13 04:54:16","2021-04-29 23:17:14","0"
"102866","4","simple","888600400952","0","0","2018-07-13 04:54:20","2021-04-29 23:17:18","0"
"79875","4","simple","888600400969","0","0","2018-06-30 10:01:52","2021-04-29 23:17:22","0"
"102680","4","simple","888600401850","0","0","2018-07-13 04:31:18","2021-10-10 16:19:38","0"
"102681","4","simple","888600401867","0","0","2018-07-13 04:31:22","2021-04-29 14:55:53","0"
"80163","4","simple","888600401874","0","0","2018-07-04 10:02:04","2021-10-06 21:41:57","0"
"80164","4","simple","888600401881","0","0","2018-07-04 10:02:04","2021-04-29 14:55:58","0"
"80168","4","simple","888600402017","0","0","2018-07-04 10:02:04","2021-04-29 14:59:38","0"
"80169","4","simple","888600402024","0","0","2018-07-04 10:02:04","2021-04-29 14:59:43","0"
"80170","4","simple","888600402031","0","0","2018-07-04 10:02:04","2021-04-29 14:59:34","0"
"102917","4","simple","888600402048","0","0","2018-07-13 05:01:37","2021-04-29 14:59:29","0"
"80171","4","simple","888600415277","0","0","2018-07-04 10:02:04","2021-04-28 18:44:22","0"
"80172","4","simple","888600415284","0","0","2018-07-04 10:02:05","2021-04-28 18:43:56","0"
"80173","4","simple","888600415291","0","0","2018-07-04 10:02:05","2021-09-11 17:26:13","0"
"80174","4","simple","888600415307","0","0","2018-07-04 10:02:05","2021-04-28 18:43:51","0"
"134611","4","simple","888600415314","0","0","2019-06-13 12:54:50","2021-04-29 15:21:39","0"
"80176","4","simple","888600415338","0","0","2018-07-04 10:02:05","2021-04-29 15:21:35","0"
"123914","4","simple","888600415352","0","0","2019-02-01 07:21:26","2021-04-29 15:21:49","0"
"132313","4","simple","888600415406","0","0","2019-06-12 20:08:12","2021-04-28 18:42:43","0"
"80179","4","simple","888600415437","0","0","2018-07-04 10:02:05","2021-04-28 18:42:48","0"
"123907","4","simple","888600415468","0","0","2019-02-01 07:09:55","2021-08-11 15:41:51","0"
"123908","4","simple","888600415499","0","0","2019-02-01 07:10:02","2021-08-11 15:41:37","0"
"133557","4","simple","888600415529","0","0","2019-06-13 02:31:57","2021-08-11 15:41:44","0"
"80183","4","simple","888600471624","0","0","2018-07-04 10:02:05","2021-04-28 18:43:47","0"
"80184","4","simple","888600471631","0","0","2018-07-04 10:02:05","2021-04-28 18:44:12","0"
"103401","4","simple","888600476582","0","0","2018-07-13 06:42:48","2021-04-28 18:32:18","0"
"124244","4","simple","888600476599","0","0","2019-02-01 11:46:44","2021-10-20 18:36:31","0"
"80344","4","simple","888600476605","0","0","2018-07-04 10:02:17","2021-07-12 15:38:45","0"
"138490","4","simple","888600476612","0","0","2019-06-14 16:45:28","2021-04-28 18:32:05","0"
"101688","4","simple","888600480169","0","0","2018-07-13 02:50:02","2021-04-29 15:26:14","0"
"101724","4","simple","888600480220","0","0","2018-07-13 02:53:12","2021-04-29 15:26:25","0"
"101725","4","simple","888600481586","0","0","2018-07-13 02:53:17","2021-04-29 15:26:32","0"
"101731","4","simple","888600481593","0","0","2018-07-13 02:53:41","2021-04-29 15:26:42","0"
"101734","4","simple","888600497334","0","0","2018-07-13 02:53:54","2021-04-29 15:26:37","0"
"123597","4","simple","888600501246","0","0","2019-02-01 04:19:23","2021-08-11 06:29:31","0"
"123596","4","simple","888600501253","0","0","2019-02-01 04:19:19","2021-08-11 06:29:20","0"
"135329","4","simple","888600501260","0","0","2019-06-13 19:59:45","2021-08-11 06:29:11","0"
"123593","4","simple","888600501277","0","0","2019-02-01 04:19:10","2021-08-11 06:28:22","0"
"135327","4","simple","888600501369","0","0","2019-06-13 19:59:24","2021-08-11 06:28:41","0"
"124232","4","simple","888600501376","0","0","2019-02-01 11:25:59","2021-08-11 06:28:31","0"
"135326","4","simple","888600501444","0","0","2019-06-13 19:58:48","2021-08-11 06:28:59","0"
"135328","4","simple","888600501451","0","0","2019-06-13 19:59:37","2021-08-11 06:28:49","0"
"134220","4","simple","888600502588","0","0","2019-06-13 09:55:08","2021-04-29 09:51:45","0"
"134214","4","simple","888600502595","0","0","2019-06-13 09:53:21","2021-04-29 09:51:41","0"
"123961","4","simple","888600502625","0","0","2019-02-01 08:17:46","2021-04-29 09:51:54","0"
"123960","4","simple","888600502632","0","0","2019-02-01 08:17:40","2021-04-29 09:51:49","0"
"123956","4","simple","888600502885","0","0","2019-02-01 08:17:21","2021-04-29 09:51:14","0"
"134217","4","simple","888600502892","0","0","2019-06-13 09:54:24","2021-04-29 09:51:09","0"
"123964","4","simple","888600502908","0","0","2019-02-01 08:18:01","2021-04-29 09:52:20","0"
"123963","4","simple","888600502915","0","0","2019-02-01 08:17:57","2021-04-29 09:52:11","0"
"134219","4","simple","888600502960","0","0","2019-06-13 09:54:50","2021-04-29 09:52:06","0"
"123962","4","simple","888600502977","0","0","2019-02-01 08:17:51","2021-04-29 09:51:59","0"
"123958","4","simple","888600503066","0","0","2019-02-01 08:17:31","2021-04-29 09:51:31","0"
"134218","4","simple","888600503073","0","0","2019-06-13 09:54:36","2021-04-29 09:51:18","0"
"123955","4","simple","888600503080","0","0","2019-02-01 08:17:17","2021-04-29 09:51:05","0"
"134216","4","simple","888600503097","0","0","2019-06-13 09:53:57","2021-04-29 09:50:58","0"
"123959","4","simple","888600503103","0","0","2019-02-01 08:17:35","2021-04-29 09:51:36","0"
"123957","4","simple","888600503141","0","0","2019-02-01 08:17:27","2021-04-29 09:51:27","0"
"134215","4","simple","888600503158","0","0","2019-06-13 09:53:44","2021-04-29 09:51:22","0"
"103327","4","simple","888600596419","0","0","2018-07-13 06:33:08","2021-10-15 22:46:47","0"
"103326","4","simple","888600596464","0","0","2018-07-13 06:33:04","2021-10-02 16:51:23","0"
"98610","4","simple","88860061","0","0","2018-07-12 21:19:36","2021-04-29 23:58:49","0"
"123737","4","simple","888600648316","0","0","2019-02-01 05:37:49","2021-04-29 15:43:24","0"
"123740","4","simple","888600648323","0","0","2019-02-01 05:38:01","2021-04-29 15:43:34","0"
"123739","4","simple","888600648330","0","0","2019-02-01 05:37:57","2021-04-29 15:43:29","0"
"134804","4","simple","888600648347","0","0","2019-06-13 14:35:05","2021-04-29 15:43:19","0"
"123738","4","simple","888600648354","0","0","2019-02-01 05:37:53","2021-04-29 15:43:39","0"
"80350","4","simple","888600648415","0","0","2018-07-04 10:02:18","2021-04-29 15:43:58","0"
"80351","4","simple","888600648422","0","0","2018-07-04 10:02:18","2021-04-29 15:43:49","0"
"80352","4","simple","888600648439","0","0","2018-07-04 10:02:18","2021-04-29 15:44:05","0"
"80353","4","simple","888600648606","0","0","2018-07-04 10:02:18","2021-04-29 15:43:53","0"
"80354","4","simple","888600648613","0","0","2018-07-04 10:02:18","2021-04-29 15:44:11","0"
"102523","4","simple","888600648958","0","0","2018-07-13 04:03:54","2021-09-07 14:34:37","0"
"80355","4","simple","888600649436","0","0","2018-07-04 10:02:18","2021-04-29 15:42:52","0"
"80356","4","simple","888600649443","0","0","2018-07-04 10:02:18","2021-04-29 15:42:57","0"
"80357","4","simple","888600649450","0","0","2018-07-04 10:02:18","2021-04-29 15:42:46","0"
"80358","4","simple","888600649511","0","0","2018-07-04 10:02:18","2021-04-29 15:42:17","0"
"80359","4","simple","888600649528","0","0","2018-07-04 10:02:18","2021-10-29 23:04:35","0"
"80360","4","simple","888600649535","0","0","2018-07-04 10:02:18","2021-04-29 15:42:29","0"
"80361","4","simple","888600649542","0","0","2018-07-04 10:02:18","2021-04-29 15:41:26","0"
"80362","4","simple","888600649559","0","0","2018-07-04 10:02:18","2021-04-29 15:41:31","0"
"80363","4","simple","888600649566","0","0","2018-07-04 10:02:18","2021-04-29 15:41:44","0"
"133633","4","simple","888600649573","0","0","2019-06-13 03:27:32","2021-04-29 15:41:58","0"
"80365","4","simple","888600649580","0","0","2018-07-04 10:02:18","2021-04-29 15:41:10","0"
"80366","4","simple","888600649597","0","0","2018-07-04 10:02:19","2021-04-29 15:41:21","0"
"80367","4","simple","888600649603","0","0","2018-07-04 10:02:19","2021-04-29 15:41:05","0"
"80368","4","simple","888600649610","0","0","2018-07-04 10:02:19","2021-04-29 15:42:11","0"
"123966","4","simple","888600649771","0","0","2019-02-01 08:26:00","2021-04-29 15:37:15","0"
"134422","4","simple","888600649788","0","0","2019-06-13 11:36:18","2021-04-29 15:37:20","0"
"135292","4","simple","888600649795","0","0","2019-06-13 19:03:46","2021-04-29 15:36:58","0"
"134423","4","simple","888600649801","0","0","2019-06-13 11:36:27","2021-04-29 15:36:54","0"
"134421","4","simple","888600649818","0","0","2019-06-13 11:36:07","2021-04-29 15:36:50","0"
"123967","4","simple","888600649825","0","0","2019-02-01 08:26:04","2021-04-29 15:37:10","0"
"123968","4","simple","888600649832","0","0","2019-02-01 08:26:08","2021-04-29 15:37:05","0"
"80369","4","simple","888600650036","0","0","2018-07-04 10:02:19","2021-04-29 15:43:02","0"
"80370","4","simple","888600650043","0","0","2018-07-04 10:02:19","2021-07-14 18:21:32","0"
"80371","4","simple","888600650388","0","0","2018-07-04 10:02:19","2021-04-29 15:42:36","0"
"80372","4","simple","888600650401","0","0","2018-07-04 10:02:19","2021-04-29 15:41:36","0"
"80373","4","simple","888600650418","0","0","2018-07-04 10:02:19","2021-04-29 15:41:51","0"
"80374","4","simple","888600650425","0","0","2018-07-04 10:02:19","2021-04-29 15:42:05","0"
"80087","4","simple","888600650432","0","0","2018-07-04 10:01:56","2021-04-29 15:41:15","0"
"80088","4","simple","888600650791","0","0","2018-07-04 10:01:56","2021-04-29 23:19:19","0"
"80089","4","simple","888600650807","0","0","2018-07-04 10:01:56","2021-04-29 23:19:14","0"
"150875","4","simple","888600657448","0","0","2020-09-19 18:40:44","2021-09-28 23:32:29","0"
"150874","4","simple","888600657516","0","0","2020-09-19 18:40:35","2021-09-08 16:48:23","0"
"155744","4","simple","888600657981","0","0","2021-07-10 21:34:39","2021-09-20 22:12:48","0"
"142131","4","simple","888600668529","0","0","2019-12-06 23:04:37","2021-06-09 14:14:38","0"
"142132","4","simple","888600668536","0","0","2019-12-06 23:04:40","2021-06-09 14:14:43","0"
"142133","4","simple","888600668543","0","0","2019-12-06 23:04:43","2021-06-09 14:14:48","0"
"142147","4","simple","888600668710","0","0","2019-12-06 23:05:47","2021-08-11 05:24:44","0"
"142145","4","simple","888600668727","0","0","2019-12-06 23:05:42","2021-10-03 19:47:58","0"
"142141","4","simple","888600668734","0","0","2019-12-06 23:05:34","2021-09-23 04:57:21","0"
"142143","4","simple","888600668741","0","0","2019-12-06 23:05:38","2021-08-11 05:24:24","0"
"142128","4","simple","888600668956","0","0","2019-12-06 23:04:20","2021-04-29 09:31:12","0"
"142129","4","simple","888600668963","0","0","2019-12-06 23:04:24","2021-04-29 09:31:16","0"
"81328","4","simple","888600679112","0","0","2018-07-11 01:36:27","2021-04-29 13:35:50","0"
"81329","4","simple","888600679129","0","0","2018-07-11 01:36:31","2021-04-29 13:35:55","0"
"115679","4","simple","888600679136","0","0","2018-07-29 10:05:24","2021-04-29 15:18:46","0"
"115680","4","simple","888600679143","0","0","2018-07-29 10:05:25","2021-04-29 15:18:51","0"
"102641","4","simple","888600679198","0","0","2018-07-13 04:17:07","2021-04-29 15:31:53","0"
"102642","4","simple","888600679204","0","0","2018-07-13 04:17:12","2021-04-29 15:31:58","0"
"101933","4","simple","888600679273","0","0","2018-07-13 03:14:26","2021-04-29 15:20:16","0"
"101934","4","simple","888600679280","0","0","2018-07-13 03:14:31","2021-04-29 15:20:21","0"
"102006","4","simple","888600679297","0","0","2018-07-13 03:20:04","2021-04-29 23:34:32","0"
"102007","4","simple","888600679303","0","0","2018-07-13 03:20:09","2021-04-29 23:34:54","0"
"123785","4","simple","888600679372","0","0","2019-02-01 06:02:17","2021-04-29 15:19:43","0"
"101931","4","simple","888600679389","0","0","2018-07-13 03:14:19","2021-10-01 19:37:11","0"
"133927","4","simple","888600679396","0","0","2019-06-13 06:37:46","2021-04-29 23:34:41","0"
"102003","4","simple","888600679402","0","0","2018-07-13 03:19:51","2021-04-29 23:34:46","0"
