"attribute_id","entity_id","sku","value"
"97","128054","0287132","kr3-canadian-rock-maple"
"97","156421","02871321","kr3-canadian-rock-maple"
"97","156420","02871322","kr3-canadian-rock-maple"
"97","128056","0287133","kr3-canadian-rock-maple"
"97","156419","02871331","kr3-canadian-rock-maple"
"97","156418","02871332","kr3-canadian-rock-maple"
"97","156659","02871341","kr3-canadian-rock-maple"
"97","156417","02871342","kr3-canadian-rock-maple"
"97","128057","0287232","kr3-eagle-magnum-pat-5"
"97","128058","0287233","kr3-eagle-magnum-pat-5"
"97","137161","0287311","profeet-270-2-in-1"
"97","137160","0287312","profeet-270-2-in-1"
"97","137157","0287321","profeet-270-2-in-1"
"97","137158","0287322","profeet-270-2-in-1"
"97","137162","0287331","profeet-270-2-in-1"
"97","137159","0287332","profeet-270-2-in-1"
"97","137215","0287411","profeet-msp27series"
"97","137216","0287421","profeet-msp27series"
"97","137217","0287431","profeet-msp27series"
"97","128072","028761","victus-v110-gritte-matte"
"97","128071","028762","victus-v110-gritte-matte"
"97","136662","0288011","wolves-atc-gameday-yth"
"97","136665","0288021","wolves-atc-gameday-yth"
"97","136664","0288031","wolves-atc-gameday-yth"
"97","136663","0288041","wolves-atc-gameday-yth"
"97","128110","0288631","b45-pro-select-b243v-matte"
"97","128136","028863126","b45-pro-select-b243v-matte"
"97","128112","0288632","b45-pro-select-b243v-matte"
"97","128111","0288633","b45-pro-select-b243v-matte"
"97","128113","02886335","b45-pro-select-b243v-matte"
"97","128121","0288826","b45-pro-selectb110v"
"97","128120","0288828","b45-pro-selectb110v"
"97","128122","0288829","b45-pro-selectb110v"
"97","128118","0288830","b45-pro-selectb110v"
"97","128119","0288830.5","b45-pro-selectb110v"
"97","128169","02893111","b45-pro-select-tj19"
"97","128141","02948","jackson-mystique-2c-used"
"97","128143","0300","bauer-ignite-pro-5-5ee-used"
"97","128177","030011","grays-x2000-jr-comp-stk-35"
"97","128178","030012","grays-x2000-jr-comp-stk-35"
"97","128179","030013","grays-x2000-jr-comp-stk-35"
"97","128285","03009","bauer-sup-ignite-4-5d-used"
"97","129290","03035","bauer-nexus-pant-jr-m-usd"
"97","131307","030352","reebok-87-12-sg-used"
"97","131308","030353","bauer-sup-s170-3d-used"
"97","130182","03037","bauer-vap-x900-11d-yth"
"97","139937","0430211","mondor-4403-pant"
"97","139942","0440311","mondor-4403-dress"
"97","139941","0440322","mondor-4403-dress"
"97","141941","0440324","mondor-4403-dress"
"97","139943","0440333","mondor-4403-dress"
"97","142692","050386000156","blitzball-in-poly-bag"
"97","69886","052361250","louisville-fg-zephyr-glove-reg"
"97","154416","052931899512","capezio-shrug"
"97","154414","052931899642","capezio-short"
"97","154410","052931899659","capezio-short"
"97","154413","052931899666","capezio-short"
"97","154409","052931899673","capezio-short"
"97","154411","052931900270","capezio-short"
"97","154412","052931900294","capezio-short"
"97","69689","0531811","mizuno-elite-padded-slideshort"
"97","69690","0531812","mizuno-elite-padded-slideshort"
"97","69691","0531813","mizuno-elite-padded-slideshort"
"97","69692","0531814","mizuno-elite-padded-slideshort"
"97","72355","0531823","mizuno-elite-padded-slideshort"
"97","70043","05378","jackson-glacier-120-sz-2-used"
"97","70523","0538530","louisville-leg-lte-ash-t141-bt"
"97","93421","0538532","louisville-leg-lte-ash-t141-bt"
"97","70939","055263330","demarini-s243-pro-mpl-comp-bat"
"97","86939","0563555D","bauer-vapor-1x-gs-jr"
"97","140792","05723053","ccm-js-xtra-pro-17-sr"
"97","140794","05723101","ccm-js-xtra-pro-17-sr"
"97","140799","05724071","ccm-js-xtra-pro-17-sr"
"97","140801","05724073","ccm-js-xtra-pro-17-sr"
"97","140803","05724091","ccm-js-xtra-pro-17-sr"
"97","86351","057780101","bauer-prem-ls-gr-crew-top-yth"
"97","75096","057780201","bauer-prem-ls-gr-crew-top-yth"
"97","75128","057780301","bauer-prem-ls-gr-crew-top-yth"
"97","74612","057810101","bauer-prem-comp-jock-pant-yth"
"97","74613","057810201","bauer-prem-comp-jock-pant-yth"
"97","74614","057810301","bauer-prem-comp-jock-pant-yth"
"97","74615","057810401","bauer-prem-comp-jock-pant-yth"
"97","74616","057810501","bauer-prem-comp-jock-pant-yth"
"97","92976","0589511","atc-yls350-youth-long-sl"
"97","92978","0589513","atc-yls350-youth-long-sl"
"97","92981","0589522","atc-yls350-youth-long-sl"
"97","92982","0589523","atc-yls350-youth-long-sl"
"97","92984","0589531","atc-yls350-youth-long-sl"
"97","92985","0589532","atc-yls350-youth-long-sl"
"97","92987","0589534","atc-yls350-youth-long-sl"
"97","92990","0589543","atc-yls350-youth-long-sl"
"97","92991","0589544","atc-yls350-youth-long-sl"
"97","99586","0590321","ccm-j5590-wolves-prem-jkt-yth"
"97","157333","0590332","ccm-j5590-wolves-prem-jkt-yth_0590332"
"97","157334","0590342","ccm-j5590-wolves-prem-jkt-yth_0590342"
"97","76678","0590351","ccm-j5590-wolves-prem-jkt-yth"
"97","157335","0590352","ccm-j5590-wolves-prem-jkt-yth_0590352"
"97","99589","0590361","ccm-j5590-wolves-prem-jkt-yth"
"97","157338","0590412","ccm-j5591-wolves-prem-pant-sr_0590412"
"97","75660","0590421","ccm-j5591-wolves-prem-pant-sr"
"97","105573","0590431","ccm-j5591-wolves-prem-pant-sr"
"97","99598","0590441","ccm-j5591-wolves-prem-pant-sr"
"97","99599","0590451","ccm-j5591-wolves-prem-pant-sr"
"97","99601","0590461","ccm-j5591-wolves-prem-pant-sr"
"97","99604","0590511","ccm-j5591-wolves-prem-pant-yth"
"97","99605","0590521","ccm-j5591-wolves-prem-pant-yth"
"97","157339","0590522","ccm-j5591-wolves-prem-pant-yth_0590522"
"97","99607","0590531","ccm-j5591-wolves-prem-pant-yth"
"97","99609","0590541","ccm-j5591-wolves-prem-pant-yth"
"97","75661","0590551","ccm-j5591-wolves-prem-pant-yth"
"97","105574","0590561","ccm-j5591-wolves-prem-pant-yth"
"97","99642","059080101","ccm-j6666-wolves-mw-jkt-yth"
"97","115487","059080201","ccm-j6666-wolves-mw-jkt-yth"
"97","99646","059080301","ccm-j6666-wolves-mw-jkt-yth"
"97","105592","059080401","ccm-j6666-wolves-mw-jkt-yth"
"97","99650","059080501","ccm-j6666-wolves-mw-jkt-yth"
"97","105593","059080601","ccm-j6666-wolves-mw-jkt-yth"
"97","99676","059110401","ccm-j5647-wolves-wtr-jkt-yth"
"97","99677","059110501","ccm-j5647-wolves-wtr-jkt-yth"
"97","99678","059110601","ccm-j5647-wolves-wtr-jkt-yth"
"97","105533","0591941","ccm-f6568-wolves-pull-hood-yth"
"97","74584","0595012","ccm-pro-cert-cateye-goal-fm-sr"
"97","74585","0595022","ccm-pro-cert-cateye-goal-fm-sr"
"97","74586","0595032","ccm-pro-cert-cateye-goal-fm-sr"
"97","72250","059671","bauer-s17-sup-ignite-pro-sr-sp"
"97","72251","059672","bauer-s17-sup-ignite-pro-sr-sp"
"97","72252","059673","bauer-s17-sup-ignite-pro-sr-sp"
"97","72254","059681","bauer-s17-sup-ignite-pro-jr-sp"
"97","72256","059683","bauer-s17-sup-ignite-pro-jr-sp"
"97","72261","059701","bauer-s17-sup-ignite-pro-sr-sp"
"97","72262","059702","bauer-s17-sup-ignite-pro-sr-sp"
"97","72263","059703","bauer-s17-sup-ignite-pro-sr-sp"
"97","87395","059711","bauer-s17-sup-ignite-pro-jr-sp"
"97","72265","059712","bauer-s17-sup-ignite-pro-jr-sp"
"97","72266","059713","bauer-s17-sup-ignite-pro-jr-sp"
"97","72267","059721","bauer-s17-sup-ignite-pro-srsg"
"97","72268","059722","bauer-s17-sup-ignite-pro-srsg"
"97","72269","059723","bauer-s17-sup-ignite-pro-srsg"
"97","72270","059724","bauer-s17-sup-ignite-pro-srsg"
"97","96305","060413XL","ccm-premium-skate-jacket-sr"
"97","96762","06041S","ccm-premium-skate-jacket-sr"
"97","96301","06041XL","ccm-premium-skate-jacket-sr"
"97","96764","06041XXL","ccm-premium-skate-jacket-sr"
"97","140254","06046153","ccm-supertacks-2-0-sr"
"97","142209","06046161","ccm-supertacks-2-0-sr"
"97","140253","06046211","ccm-supertacks-2-0-sr"
"97","140808","06046232","ccm-supertacks-2-0-sr"
"97","140811","06046292","ccm-supertacks-2-0-sr"
"97","86294","060611","bauer-vapor-xltx-pro-16-sp-jr"
"97","72654","060612","bauer-vapor-xltx-pro-16-sp-jr"
"97","86295","060614","bauer-vapor-xltx-pro-16-sp-jr"
"97","72659","060631","bauer-s17-sup-ignt-pro-ep-sr-s"
"97","72660","060632","bauer-s17-sup-ignt-pro-ep-sr-m"
"97","72661","060633","bauer-s17-sup-ignt-pro-ep-sr-l"
"97","72662","060641","bauer-s17-sup-ignt-pro-ep-jr-s"
"97","86296","060642","bauer-s17-sup-ignt-pro-ep-jr"
"97","72663","060643","bauer-s17-sup-ignt-pro-ep-jr-l"
"97","72676","060691","bauer-s17-sup-ignt-pro-ep-sr"
"97","72678","060693","bauer-s17-sup-ignt-pro-ep-sr"
"97","72679","061001","bauer-s17-sup-ignt-pro-ep-jr"
"97","86298","061002","bauer-s17-sup-ignt-pro-ep-jr"
"97","72680","061003","bauer-s17-sup-ignt-pro-ep-jr"
"97","72854","06118","bauer-vapor-xltx-1-5d-used"
"97","106749","061201","twins-mizuno-1-4-zip-wp-jkt-sr"
"97","106750","061202","twins-mizuno-1-4-zip-wp-jkt-sr"
"97","106751","061203","twins-mizuno-1-4-zip-wp-jkt-sr"
"97","106752","061204","twins-mizuno-1-4-zip-wp-jkt-sr"
"97","106753","061205","twins-mizuno-1-4-zip-wp-jkt-sr"
"97","106754","061206","twins-mizuno-1-4-zip-wp-jkt-sr"
"97","106590","061211","twins-mizuno-1-4-zip-wp-jkt-yt"
"97","106592","061213","twins-mizuno-1-4-zip-wp-jkt-yt"
"97","106593","061214","twins-mizuno-1-4-zip-wp-jkt-yt"
"97","74205","061492411","ccm-extreme-flex-iii-int-price"
"97","79382","061492421","ccm-extreme-flex-iii-int-price"
"97","79383","061492431","ccm-extreme-flex-iii-int-price"
"97","79384","06149C411","ccm-extreme-flex-iii-int-craw2"
"97","73076","0615132","mondor-2711-dress-yth-8-10-pnk"
"97","137840","0615133","mondor-2711-dress-yth"
"97","73077","0615141","mondor-2711-dress-yth-10-12-ja"
"97","73078","0615142","mondor-2711-dress-yth-10-12-pn"
"97","73114","0615152","mondor-2711-dress-yth-12-14-pn"
"97","73319","06216","bauer-vapor-ltx-pro-4d-used"
"97","73492","062632421","ccm-extreme-flex-iii-int-24-wh"
"97","134315","062781192","bauer-s17-sup-1s-gr-jr"
"97","134310","062781288","bauer-s17-sup-1s-gr-jr"
"97","134308","062781292","bauer-s17-sup-1s-gr-jr"
"97","134309","062782188","bauer-s17-sup-1s-gr-jr"
"97","134311","062782192","bauer-s17-sup-1s-gr-jr"
"97","73651","062841192","bauer-s17-s-igpro-gr-sr-lt-87"
"97","73652","062841288","bauer-s17-s-igpro-gr-sr-lt-77"
"97","73655","062842188","bauer-s17-s-igpro-gr-sr-rt-87"
"97","73656","062842192","bauer-s17-s-igpro-gr-sr-rt-87"
"97","73657","062842292","bauer-s17-s-igpro-gr-sr-rt-77"
"97","73678","062901","bauer-s17-sup-is-xl-cmp-mini"
"97","73679","062902","bauer-s17-sup-is-xl-cmp-mini"
"97","134370","06315101","ccm-maxx-17-jr"
"97","134365","06315103","ccm-maxx-17-jr"
"97","134366","0631521","ccm-maxx-17-jr"
"97","134379","0631551","ccm-maxx-17-jr"
"97","134362","0631561","ccm-maxx-17-jr"
"97","134367","0631571","ccm-maxx-17-jr"
"97","134364","0631573","ccm-maxx-17-jr"
"97","134369","0631581","ccm-maxx-17-jr"
"97","134363","0631583","ccm-maxx-17-jr"
"97","134368","0631591","ccm-maxx-17-jr"
"97","75414","0632211","ccm-tacks-110-helmet-combo-sr"
"97","103206","0632213","ccm-tacks-110-helmet-combo-sr"
"97","73761","0632221","ccm-tacks-110-helmet-combo-sr"
"97","75415","0632222","ccm-tacks-110-helmet-combo-sr"
"97","100312","0632223","ccm-tacks-110-helmet-combo-sr"
"97","75417","0632232","ccm-tacks-110-helmet-combo-sr"
"97","100314","0632233","ccm-tacks-110-helmet-combo-sr"
"97","86411","0640401","wolverines-flex-jkt-jr"
"97","86412","0640402","wolverines-flex-jkt-jr"
"97","86413","0640403","wolverines-flex-jkt-jr"
"97","86416","0640404","wolverines-flex-jkt-jr"
"97","86414","0640405","wolverines-flex-jkt-jr"
"97","86415","0640406","wolverines-flex-jkt-jr"
"97","86425","064071","wolverines-bubble-jkt-sr"
"97","86426","064072","wolverines-bubble-jkt-sr"
"97","86427","064073","wolverines-bubble-jkt-sr"
"97","92787","0685311","wolverines-s350-sr-tee"
"97","92786","0685331","wolverines-s350-sr-tee"
"97","92792","0685371","wolverines-s350-sr-tee"
"97","113685","0686030816","ak-hs2100-pro-sock"
"97","74872","06988","easton-stealth-jr-med-sp-used"
"97","75670","0701521","wolves-flex-fz-tech-fleece-sr"
"97","86379","0701531","wolves-flex-fz-tech-fleece-sr"
"97","76229","0701541","wolves-flex-fz-tech-fleece-sr"
"97","115481","0701611","wolves-flex-fz-tech-fleece-yth"
"97","88302","0701612","wolves-flex-fz-tech-fleece-yth"
"97","85885","0701621","wolves-flex-fz-tech-fleece-yth"
"97","85877","0701622","wolves-flex-fz-tech-fleece-yth"
"97","115482","0701631","wolves-flex-fz-tech-fleece-yth"
"97","75667","0701632","wolves-flex-fz-tech-fleece-yth"
"97","85889","0701641","wolves-flex-fz-tech-fleece-yth"
"97","75668","0701642","wolves-flex-fz-tech-fleece-yth"
"97","115483","0701651","wolves-flex-fz-tech-fleece-yth"
"97","85893","0701661","wolves-flex-fz-tech-fleece-yth"
"97","75669","0701662","wolves-flex-fz-tech-fleece-yth"
"97","105519","0705741","jackson-5200-boot"
"97","85003","07085","jackson-excell-3-5-c"
"97","75088","07124","bauer-vapor-ltx-2-5d-used"
"97","75355","0721611","cutters-rev-2-0-receiver-glv"
"97","75356","0721612","cutters-rev-2-0-receiver-glv"
"97","75357","0721621","cutters-rev-2-0-receiver-glv"
"97","75358","0721622","cutters-rev-2-0-receiver-glv"
"97","75359","0721631","cutters-rev-2-0-receiver-glv"
"97","75360","0721632","cutters-rev-2-0-receiver-glv"
"97","75514","07262","new-item"
"97","75710","07336","jackson-mystique-2c-used"
"97","75912","07374","jackson-mystique-13-5c"
"97","75972","07410","bauer-sup-ltx-pro-2d-used"
"97","86116","0743415","wildcat-bh-twill-w-hoody-yth"
"97","86117","0743416","wildcat-bh-twill-w-hoody-yth"
"97","109895","0745922","wilmont-campuscrew-short"
"97","76285","07571","jackson-mystique-sz-2-used"
"97","76290","07601","bauer-sup-ltx-pro-1d-used"
"97","98367","076232","jerrys-s108-pant"
"97","76342","07633","jackson-freestyle-4-5-used"
"97","93929","0772903","easton-syefp3000-1b"
"97","77011","0772904","easton-syefp3000-1b-rt"
"97","84875","077301","easton-stfp-stealth-pro-12-75"
"97","84876","077302","easton-stfp-stealth-pro-12-25"
"97","84877","077303","easton-stfp-stealth-pro-11-75"
"97","78119","0779427","mizuno-finch-fp-13-27"
"97","78467","0779428","mizuno-finch-fp-13-28"
"97","78468","0779429","mizuno-finch-fp-13-29"
"97","78469","0779430","mizuno-finch-fp-13-30"
"97","78470","0779431","mizuno-finch-fp-13-31"
"97","78471","0779432","mizuno-finch-fp-13-32"
"97","78120","0779433","mizuno-finch-fp-13-33"
"97","116390","0782910124F","mondor-2765-dress-jr-10-12-4f"
"97","116030","078331214RQ","mondor-12927-dress-jr-12-14-rq"
"97","133290","078441","ak-zh101-sub-jersey"
"97","133291","078442","ak-zh101-sub-jersey"
"97","133286","078443","ak-zh101-sub-jersey"
"97","133288","078445","ak-zh101-sub-jersey"
"97","112038","0787012","vaughn-ve8-carbn-pro-sr-c-a"
"97","81277","0787031","vaughn-ve8-carbn-pro-sr-c-a"
"97","112039","0787032","vaughn-ve8-carbn-pro-sr-c-a"
"97","81278","0787041","vaughn-ve8-carbn-pro-sr-c-a"
"97","81276","0787042","vaughn-ve8-carbn-pro-sr-c-a"
"97","138574","078711","vaughn-ve8-pro-c-a-sr-blk"
"97","112276","078712","vaughn-ve8-pro-c-a-sr-blk"
"97","112277","078713","vaughn-ve8-pro-c-a-sr-blk"
"97","112278","078714","vaughn-ve8-pro-c-a-sr-blk"
"97","112279","078715","vaughn-ve8-pro-c-a-sr-blk"
"97","144333","078914007750","hot-glove-band"
"97","139089","0792452","jackson-freestyle-fusion"
"97","124123","07924551","jackson-freestyle-fusion"
"97","124124","0792471","jackson-freestyle-fusion"
"97","124125","07924751","jackson-freestyle-fusion"
"97","124126","0792481","jackson-freestyle-fusion"
"97","112281","0794241","vaughn-slr-pro-c-c-a-sr"
"97","81294","079452621","vaughn-ve8-jr-gp"
"97","81306","0794831","vaughn-ve8-int-c-a"
"97","81307","0794841","vaughn-ve8-int-c-a"
"97","139884","0794911","vaughn-ve8-jr-c-a"
"97","112283","0794921","vaughn-ve8-jr-c-a"
"97","81309","0795011","vaughn-ve8-pro-gp-sr"
"97","81310","0795012","vaughn-ve8-pro-gp-sr"
"97","81311","0795021","vaughn-ve8-pro-gp-sr"
"97","81312","0795022","vaughn-ve8-pro-gp-sr"
"97","112061","0795031","vaughn-ve8-pro-gp-sr"
"97","112285","0795131","vaughn-ve8-pro-gp-int"
"97","112286","0795132","vaughn-ve8-pro-gp-int"
"97","112287","0795141","vaughn-ve8-pro-gp-int"
"97","112288","0795142","vaughn-ve8-pro-gp-int"
"97","112289","0795151","vaughn-ve8-pro-gp-int"
"97","112290","0795152","vaughn-ve8-pro-gp-int"
"97","81314","0795211","vaughn-slr-c-a-jr"
"97","81315","0795221","vaughn-slr-c-a-jr"
"97","81316","0795231","vaughn-slr-c-a-jr"
"97","81302","0795311","vaughn-slr-gp-jr"
"97","112148","0795312","vaughn-slr-gp-jr"
"97","81298","0795321","vaughn-slr-gp-jr"
"97","81299","0795322","vaughn-slr-gp-jr"
"97","81300","0795331","vaughn-slr-gp-jr"
"97","112052","0795332","vaughn-slr-gp-jr"
"97","112054","0795341","vaughn-slr-gp-jr"
"97","81301","0795342","vaughn-slr-gp-jr"
"97","79000","0800211","bauer-s18-s27-gp-jr-wht-s"
"97","79001","0800212","bauer-s18-s27-gp-jr-wht-m"
"97","79002","0800213","bauer-s18-s27-gp-jr-wht-l"
"97","139904","0800214","bauer-s18-s27-gp-jr"
"97","79090","08024101","bauer-s18-s27-gskt-jr-5-5-d"
"97","79091","08024102","bauer-s18-s27-gskt-jr-5-5-ee"
"97","139442","0802411","bauer-s18-s27-gskt-jr"
"97","139149","0802421","bauer-s18-s27-gskt-jr"
"97","139142","0802431","bauer-s18-s27-gskt-jr"
"97","139139","0802441","bauer-s18-s27-gskt-jr"
"97","79092","0802451","bauer-s18-s27-gskt-jr-3-d"
"97","79093","0802461","bauer-s18-s27-gskt-jr-3-5-d"
"97","79094","0802462","bauer-s18-s27-gskt-jr-3-5-ee"
"97","79095","0802471","bauer-s18-s27-gskt-jr-4-d"
"97","85694","0802472","bauer-s18-s27-gskt-jr"
"97","79096","0802481","bauer-s18-s27-gskt-jr-4-5-d"
"97","79097","0802482","bauer-s18-s27-gskt-jr-4-5-ee"
"97","79098","0802491","bauer-s18-s27-gskt-jr-5-d"
"97","79099","0802492","bauer-s18-s27-gskt-jr-5-ee"
"97","78938","08039L","ccm-tacks-7092-sp-sr-l"
"97","78965","08057M","ccm-tacks-7092-sp-sr-m"
"97","78966","08057S","ccm-tacks-7092-sp-sr-s"
"97","138653","080707","step-vertex-edge-goal"
"97","79148","080708","step-vertex-edge-goal-8"
"97","138652","080709","step-vertex-edge-goal"
"97","79334","080711","ccm-1-5-cwd-goal-mask-yth-blk"
"97","138836","080712","ccm-1-5-cwd-goal-mask-yth"
"97","137795","08097J","elite-pro-shin-guard-straps"
"97","79155","08097S","elite-pro-shin-guard-straps-sr"
"97","127471","083321221590","rawlings-velo-catch-set"
"97","142507","083321302367","rawlings-5-pc-base-set"
"97","125870","083321529290","rawlings-velo-comp"
"97","125871","083321529306","rawlings-velo-comp"
"97","125872","083321529313","rawlings-velo-comp"
"97","125873","083321529320","rawlings-velo-comp"
"97","125869","083321529337","rawlings-velo-comp"
"97","126402","083321531767","rawlings-r9206-9bsg"
"97","126403","083321531767","rawlings-r9206-9bsg"
"97","123143","083321541360","rawlings-launch-pip-kn-pnt-yth"
"97","123144","083321541377","rawlings-launch-pip-kn-pnt-yth"
"97","123146","083321541421","rawlings-launch-pip-kn-pnt-yth"
"97","123147","083321541438","rawlings-launch-pip-kn-pnt-yth"
"97","123149","083321541452","rawlings-launch-pip-kn-pnt-yth"
"97","123150","083321541469","rawlings-launch-pip-kn-pnt-yth"
"97","123151","083321541476","rawlings-launch-pip-kn-pnt-yth"
"97","123152","083321541483","rawlings-launch-pip-kn-pnt-yth"
"97","123153","083321541490","rawlings-launch-pip-kn-pnt-yth"
"97","123154","083321541506","rawlings-launch-pip-kn-pnt-yth"
"97","144723","083321600944","hoh-pro716sb-18nw-12-lh"
"97","144784","083321670732","rdtdb"
"97","141928","090133311","bauer-nexus-cust-perf-hp-jr"
"97","141927","090133321","bauer-nexus-cust-perf-hp-jr"
"97","141929","090133331","bauer-nexus-cust-perf-hp-jr"
"97","141930","090133351","bauer-nexus-cust-perf-hp-jr"
"97","132704","09013RDM","bauer-nexus-cust-perf-hp-wmn-r"
"97","132933","09013RDS","bauer-nexus-cust-perf-hp-wmn-r"
"97","132561","09013RDXL","bauer-nexus-cust-perf-hp-wmn-r"
"97","67948","105050030301","bauer-sup-1sle-gr-stk-sr-p92-1"
"97","88144","105050080301","bauer-sup-1sle-gr-stk-sr"
"97","88145","105050080302","bauer-sup-1sle-gr-stk-sr"
"97","157361","10570682","s20-custom-team-pro-carry_10570682"
"97","46306","12619","bauer-vap-ltx-pro-sz-2d-used"
"97","25370","12701B","figure-skate-riedell-roya-used"
"97","141267","12724","jackson-mystique-sz-1-used"
"97","141551","164931","bauer-prodigy-combo"
"97","141549","164932","bauer-prodigy-combo"
"97","134588","16753022","huskies-bauer-core-hoody-yth-g"
"97","132629","16753023","huskies-bauer-core-hoody-yth-g"
"97","132582","16753024","huskies-bauer-core-hoody-yth-g"
"97","132646","16753025","huskies-bauer-core-hoody-yth-g"
"97","29401","17535A","figure-skate-riedell-375-used"
"97","61532","18460038501","warrior-qr-pro-sr-gr-w03-85-l"
"97","61522","18460888502","warrior-qr-pro-sr-gr-w88-85-r"
"97","62004","18687285201","bauer-supreme-1s-jr-gr-p28-52"
"97","62009","18687924702","bauer-supreme-1s-jr-gr-p92-47"
"97","62010","18687925201","bauer-supreme-1s-jr-gr-p92-52"
"97","62011","18687925202","bauer-supreme-1s-jr-gr-p92-52"
"97","62012","1868794701","bauer-supreme-1s-jr-gr-pm9-47"
"97","62013","1868794702","bauer-supreme-1s-jr-gr-pm9-47"
"97","62014","1868795201","bauer-supreme-1s-jr-gr-pm9-52"
"97","62015","1868795202","bauer-supreme-1s-jr-gr-pm9-52"
"97","62649","1871888472","bauer-s-ltx-pro-jr-gr-p88-47-r"
"97","68557","18718PM9471","bauer-s-ltx-pro-jr-gr-pm9-47-l"
"97","68558","18718PM9472","bauer-s-ltx-pro-jr-gr-pm9-47-r"
"97","141488","19137010201","ccm-eflex-e1-9-gp"
"97","141489","19137010301","ccm-eflex-e1-9-gp"
"97","130744","191520007737","ccm-rib7-stick-jr"
"97","130743","191520007744","ccm-rib7-stick-jr"
"97","130745","191520007775","ccm-rib7-stick-jr"
"97","130741","191520007782","ccm-rib7-stick-jr"
"97","146142","191520028046","ccm-as3-tac-skates-sr"
"97","146147","191520028053","ccm-as3-tac-skates-sr"
"97","146140","191520028060","ccm-as3-tac-skates-sr"
"97","146144","191520028077","ccm-as3-tac-skates-sr"
"97","146153","191520028084","ccm-as3-tac-skates-sr"
"97","146154","191520028084","ccm-as3-tac-skates-sr"
"97","146155","191520028091","ccm-as3-tac-skates-sr"
"97","146141","191520028107","ccm-as3-tac-skates-sr"
"97","146158","191520028114","ccm-as3-tac-skates-sr"
"97","146152","191520028121","ccm-as3-tac-skates-sr"
"97","146151","191520028138","ccm-as3-tac-skates-sr"
"97","146146","191520028145","ccm-as3-tac-skates-sr"
"97","146157","191520032234","ccm-as3-tac-skates-sr"
"97","146143","191520032241","ccm-as3-tac-skates-sr"
"97","146139","191520032258","ccm-as3-tac-skates-sr"
"97","146156","191520032265","ccm-as3-tac-skates-sr"
"97","146148","191520032272","ccm-as3-tac-skates-sr"
"97","146149","191520032289","ccm-as3-tac-skates-sr"
"97","146150","191520032289","ccm-as3-tac-skates-sr"
"97","146145","191520032296","ccm-as3-tac-skates-sr"
"97","147417","191520083762","ccmft3pro-js-sticks-int"
"97","147409","191520084387","ccmft3pro-js-sticks-int"
"97","147410","191520084394","ccmft3pro-js-sticks-int"
"97","147411","191520084400","ccmft3pro-js-sticks-int"
"97","147412","191520084417","ccmft3pro-js-sticks-int"
"97","147401","191520084462","ccmft3pro-js-sticks-int"
"97","147402","191520084479","ccmft3pro-js-sticks-int"
"97","147403","191520084486","ccmft3pro-js-sticks-int"
"97","147404","191520084493","ccmft3pro-js-sticks-int"
"97","147415","191520152413","ccmft3pro-js-sticks-int"
"97","147416","191520152420","ccmft3pro-js-sticks-int"
"97","147407","191520152437","ccmft3pro-js-sticks-int"
"97","147408","191520152444","ccmft3pro-js-sticks-int"
"97","147186","191520156664","ccm-clse-tac-skates-sr"
"97","147189","191520156688","ccm-clse-tac-skates-sr"
"97","147190","191520156695","ccm-clse-tac-skates-sr"
"97","147183","191520156701","ccm-clse-tac-skates-sr"
"97","147185","191520156718","ccm-clse-tac-skates-sr"
"97","147180","191520156725","ccm-clse-tac-skates-sr"
"97","147181","191520156732","ccm-clse-tac-skates-sr"
"97","147187","191520156749","ccm-clse-tac-skates-sr"
"97","147182","191520156756","ccm-clse-tac-skates-sr"
"97","147184","191520156763","ccm-clse-tac-skates-sr"
"97","147179","191520156770","ccm-clse-tac-skates-sr"
"97","147188","191520156787","ccm-clse-tac-skates-sr"
"97","156035","191520207380","ccm-e5-pro-gs-sr"
"97","156036","191520207397","ccm-e5-pro-gs-sr"
"97","156037","191520207403","ccm-e5-pro-gs-sr"
"97","156038","191520207410","ccm-e5-pro-gs-sr"
"97","156039","191520207427","ccm-e5-pro-gs-sr"
"97","156040","191520207434","ccm-e5-pro-gs-sr"
"97","132128","191520257453","ccm-eflex-4-9-gp-int"
"97","132112","191520257460","ccm-eflex-4-9-gp-int"
"97","132131","191520257507","ccm-eflex-4-9-gp-int"
"97","132224","191520257606","ccm-eflex-4-9-gp-int"
"97","132130","191520257613","ccm-eflex-4-9-gp-int"
"97","132127","191520257620","ccm-eflex-4-9-gp-int"
"97","132125","191520257675","ccm-eflex-4-9-gp-int"
"97","132109","191520257682","ccm-eflex-4-9-gp-int"
"97","132123","191520257699","ccm-eflex-4-9-gp-int"
"97","132141","191520257705","ccm-eflex-4-9-gp-int"
"97","132143","191520257736","ccm-eflex-4-9-gp-int"
"97","129476","191520262815","ccm-tac-9040-sr-hg"
"97","129660","191520262822","ccm-tac-9040-sr-hg"
"97","129482","191520262839","ccm-tac-9040-sr-hg"
"97","131844","191520263874","ap7010-sr-ccm-ap7010-sr-acc"
"97","128248","191520264369","ccm-eflex-4-9-gp-int"
"97","128245","191520264376","ccm-eflex-4-9-gp-int"
"97","128246","191520264383","ccm-eflex-4-9-gp-int"
"97","128247","191520264390","ccm-eflex-4-9-gp-int"
"97","128237","191520268817","ccm-eflex-4-9-blocker-int"
"97","128234","191520268824","ccm-eflex-4-9-blocker-int"
"97","131859","191520269173","ccm-eflex-4-9-blocker-int"
